Id,SalePrice
1659,133480.8750967942
1660,142845.3136601753
1661,459280.9570144403
1662,424772.03912008216
1663,404193.70396936854
1664,419460.6317176525
1665,302370.396453833
1666,328138.387254369
1667,377215.7565540705
1668,352805.1474565518
1669,291612.597962644
1670,350142.37174741464
1671,265662.25673717156
1672,496404.0415684461
1673,283713.232956524
1674,242234.6548182591
1675,188992.0206031979
1676,186228.71156942824
1677,226165.904788799
1678,500757.5268887569
1679,396853.3046980371
1680,349156.7864885085
1681,235509.52880026956
1682,298667.1895923387
1683,183199.6800115191
1684,170373.09002203922
1685,170153.37350645178
1686,166420.1754381573
1687,167916.74614907292
1688,188973.6712321487
1689,177740.4841175703
1690,179273.10222219274
1691,170303.39830438513
1692,255186.27002605255
1693,163271.1878955448
1694,180962.37043283324
1695,168449.57418847046
1696,288274.3515419894
1697,172424.202821612
1698,379068.77166608145
1699,349305.5939826418
1700,248110.53838088794
1701,263765.0674959752
1702,246201.81571241035
1703,244021.96509542753
1704,300362.9868529069
1705,228933.9002314971
1706,442903.40374708414
1707,224452.98638359027
1708,206014.23609550938
1709,266068.52928144514
1710,215057.90923078236
1711,241999.53138703105
1712,271400.5733622694
1713,262351.79335812654
1714,233027.02565261113
1715,191325.66820991304
1716,177690.2791456028
1717,165067.69225022706
1718,140576.60220492902
1719,185739.77483161
1720,244727.6147591027
1721,167135.30242414377
1722,129805.58574983438
1723,162450.5490385011
1724,219428.16782249243
1725,247079.83335969085
1726,183368.76369537538
1727,159066.14379309714
1728,176888.60272763608
1729,162410.094149906
1730,152085.99759623208
1731,119468.327274995
1732,139414.48754218384
1733,124280.49453294661
1734,121355.75786156974
1735,131298.46240833466
1736,112969.70307968726
1737,353911.8581374002
1738,215689.1799786414
1739,283277.50828284695
1740,209649.29763142762
1741,197537.7339467305
1742,160855.1858922136
1743,161970.78749050284
1744,285554.1244012942
1745,239166.71233828538
1746,199055.0508960888
1747,208626.3086255614
1748,233501.02303689497
1749,150920.34761685625
1750,134636.79137160387
1751,243635.99063119214
1752,124844.70120310328
1753,146537.48005609034
1754,221151.3043832337
1755,170267.45209198442
1756,132019.5095150407
1757,127671.0500147994
1758,150343.81416717582
1759,169381.22458277998
1760,165551.5997807739
1761,153191.66986941802
1762,175852.55348416528
1763,174802.6247054738
1764,113599.67209206156
1765,167499.2554925555
1766,175242.8764201399
1767,215492.36871687864
1768,145451.398155851
1769,173125.54525548118
1770,140413.8769494424
1771,129403.5456084115
1772,138696.602711994
1773,128473.20314237435
1774,136230.0904713053
1775,138765.99402166955
1776,128677.26515979401
1777,114886.9273267023
1778,143558.26194075178
1779,108165.7263521019
1780,165312.31946781042
1781,137237.25290163135
1782,94846.13830247124
1783,125967.40267984249
1784,100263.28531785081
1785,122766.90207917891
1786,141913.08478644778
1787,156661.20312267248
1788,66424.44968147378
1789,104605.47650642363
1790,91503.92869180755
1791,199517.6328927635
1792,158417.84318777232
1793,143276.40746280862
1794,142836.7725671571
1795,134949.62174558092
1796,113664.14134028646
1797,121430.61358824887
1798,124141.71923375934
1799,113375.39304525773
1800,128889.85489946755
1801,130996.80329988265
1802,123208.79731888861
1803,153545.16073829072
1804,145203.05526631884
1805,142276.01742296232
1806,113244.34306625274
1807,130263.8252040549
1808,118787.9917153182
1809,108565.10511489547
1810,145409.41171986394
1811,96221.80594923878
1812,97815.47325215154
1813,124555.95350668492
1814,89518.78391140817
1815,58249.63709368391
1816,97526.50782532437
1817,106683.81615924867
1818,143135.29024337855
1819,115114.79521110748
1820,49876.26045263485
1821,95551.74472077165
1822,138299.51096164156
1823,43292.56829243389
1824,132574.85309327298
1825,121914.69104311525
1826,91693.09483076616
1827,100143.48303141685
1828,139558.64538456567
1829,120754.30044100748
1830,134758.76776560783
1831,154632.9669707942
1832,83512.8993519704
1833,144584.24841002055
1834,106672.9047234599
1835,137838.96431903035
1836,123709.00363430518
1837,97938.73236032287
1838,108984.88784419795
1839,98447.22024085661
1840,150349.74481014893
1841,144172.9409777746
1842,84790.08607544747
1843,135872.15216641387
1844,136366.77440447104
1845,137378.64282773
1846,157379.31192483212
1847,156874.46469953776
1848,67485.35566109227
1849,105399.17306298373
1850,119570.49880091906
1851,157871.99557829276
1852,134034.64504144498
1853,132814.7906310544
1854,167699.05207427256
1855,162473.76576946303
1856,226197.23085496324
1857,145659.65231733376
1858,143451.3346964909
1859,117772.76305928444
1860,162621.4172556716
1861,115807.90897460052
1862,286250.3271298549
1863,285816.9063932806
1864,285816.9063932806
1865,323767.12875763414
1866,339203.233956779
1867,236565.36491879693
1868,313310.9567876036
1869,208665.28656457635
1870,242478.17067505294
1871,249745.62298379384
1872,162588.15217114563
1873,244895.4051743873
1874,146146.8101334694
1875,208153.78168392394
1876,194117.01261890115
1877,219393.69502040214
1878,215540.21400490898
1879,135370.80346418745
1880,136970.6253436471
1881,240357.997952139
1882,258874.81852723847
1883,191477.01032335425
1884,209597.89737507058
1885,247508.5530178724
1886,311414.20649900776
1887,206926.22033739122
1888,290283.7422748974
1889,154335.13710119505
1890,128652.5159220331
1891,136893.53811478123
1892,109212.11332710051
1893,131984.36797145355
1894,123210.10710304524
1895,144477.99709912704
1896,125465.28820829756
1897,116513.08571884182
1898,116759.93195031396
1899,147022.08022201507
1900,156172.591319607
1901,177753.7138207511
1902,152524.00269487314
1903,232915.21961008126
1904,143961.02334382752
1905,190335.90283593963
1906,183143.27518831205
1907,201891.1946697698
1908,122591.17210968031
1909,137431.51247367673
1910,129459.67814022498
1911,215527.3757576685
1912,296672.5915763273
1913,147486.65074942054
1914,66465.80644438049
1915,330444.6662366813
1916,80631.46308508133
1917,260061.75872009702
1918,143198.03795706254
1919,166368.722709434
1920,154234.29235303393
1921,414779.4582269621
1922,315603.1702226437
1923,207381.4510891756
1924,246172.5172075213
1925,206912.59477421144
1926,394590.6867253068
1927,134107.34956283242
1928,157303.0077674168
1929,123697.18834208879
1930,131471.77678486804
1931,160022.93834150312
1932,144896.99734145147
1933,178536.9915155054
1934,183315.58340850545
1935,169194.38320499702
1936,181127.51584418735
1937,182358.2757421514
1938,180089.8213230212
1939,260059.04528695808
1940,192136.85011473094
1941,174256.25446003722
1942,188289.9774248079
1943,200455.5851631025
1944,322890.2140707185
1945,364731.9725460425
1946,166906.784164424
1947,330974.65141796024
1948,189331.00429663592
1949,244611.42102495194
1950,183738.73494090597
1951,256726.61386489743
1952,244945.73770113426
1953,157175.6173767906
1954,188030.86061720428
1955,130354.85735104876
1956,290402.55802914
1957,151026.57452388754
1958,286696.46341998485
1959,143722.77470948797
1960,112190.05316249495
1961,119945.33620946048
1962,97813.62095004455
1963,102825.80953197279
1964,108645.75857472746
1965,144316.02499787253
1966,148476.91370133613
1967,303661.8458538838
1968,464441.01203309046
1969,385014.17997426906
1970,481377.9276006053
1971,479601.0428388063
1972,371239.56568551547
1973,264364.147510322
1974,317659.09345606755
1975,472725.84082479257
1976,257770.8872066221
1977,369409.6877313107
1978,402443.55207479355
1979,349069.33612870757
1980,190864.80947891527
1981,363566.4346236862
1982,220305.81461038327
1983,204413.17499012832
1984,165073.14410147452
1985,215812.73815794804
1986,222754.77669545703
1987,175801.12087820977
1988,173860.45001767357
1989,190456.83351884244
1990,211887.80346885876
1991,263017.3090848695
1992,217640.17131530785
1993,159877.4495734579
1994,249070.86423003874
1995,188575.14315886225
1996,248665.74739801753
1997,316207.29771767877
1998,361835.2359407873
1999,249675.73384421688
2000,308686.2552287672
2001,251523.72026914166
2002,249483.81893409454
2003,252765.00766737486
2004,262286.5754273668
2005,230553.38023882027
2006,231568.78041387635
2007,237672.08271704428
2008,207858.41023407612
2009,185782.54666348003
2010,194646.79972106885
2011,143478.48074719927
2012,170028.0243289845
2013,177957.403724315
2014,187887.61980029364
2015,206349.77603083022
2016,192069.1059826186
2017,195640.4777660953
2018,120323.16379231516
2019,137830.7681924794
2020,112580.47439362571
2021,115131.08352897187
2022,183843.90291081814
2023,143795.18398191943
2024,227872.95346735703
2025,382525.261084319
2026,174972.92397565342
2027,143597.69136446374
2028,151096.67148921805
2029,167264.8897874946
2030,271826.99225615425
2031,227319.23943214325
2032,248160.34338263122
2033,264379.5463428132
2034,161661.22274023038
2035,200495.83816215646
2036,194972.21120718616
2037,202371.71581166345
2038,281767.8091870349
2039,206652.79625357874
2040,358071.24782448995
2041,268309.00333423784
2042,202499.35519720087
2043,170045.96302686588
2044,179211.2069690964
2045,225455.19496502934
2046,139485.40853647646
2047,148219.46134562173
2048,135319.43487073138
2049,137322.24619069998
2050,187075.870170294
2051,108989.92561580423
2052,131022.5856303834
2053,142852.64883441545
2054,86733.16204699466
2055,154199.2437305969
2056,133055.52635330133
2057,123285.94822506362
2058,219610.3168147317
2059,134011.40603658793
2060,166542.1916451813
2061,171170.89326759664
2062,129379.91212249274
2063,109456.9586627464
2064,145618.96260615444
2065,125506.87771458029
2066,161780.87013335104
2067,115070.24354618425
2068,150108.3875441465
2069,90811.64320733327
2070,111944.56897421171
2071,103060.00638797019
2072,132127.702034937
2073,137032.99606472612
2074,177249.38862275388
2075,147048.17642214007
2076,128615.03323729703
2077,158938.7783093903
2078,128668.55202218235
2079,140070.31850052622
2080,114315.81151448096
2081,128874.44163598196
2082,126503.9386885055
2083,143409.5343455345
2084,107746.15398208101
2085,118295.48534262953
2086,132612.3865308841
2087,127420.62416766981
2088,88518.47568126587
2089,78262.39586524687
2090,122385.44782644199
2091,110427.32585162683
2092,129260.88868481271
2093,129327.6892521125
2094,120890.63192744656
2095,155440.05387650093
2096,80034.52388228456
2097,96257.7202210459
2098,153236.66365640683
2099,74429.96976217088
2100,80892.27126276508
2101,122420.52028593302
2102,129193.30340357685
2103,102118.80990979468
2104,123613.32800554475
2105,116540.35813308552
2106,69820.09071197984
2107,241534.6303437057
2108,111728.0949218814
2109,108186.75320578318
2110,134722.98692326117
2111,141736.63899916905
2112,140236.8580456906
2113,114594.41777872495
2114,109736.16655619974
2115,160749.31834977787
2116,122290.0075300042
2117,138146.84060380064
2118,126332.41462390297
2119,100999.84228417816
2120,107595.57745209876
2121,81445.5893747478
2122,102255.76456474021
2123,96037.96761889955
2124,182987.92986638568
2125,130386.93011323333
2126,136122.67238761781
2127,140577.32903297927
2128,114389.96007922916
2129,98964.85380474433
2130,141647.96184122819
2131,146014.95335400815
2132,119824.7897019564
2133,125245.30025022382
2134,113403.19404580606
2135,100739.6225029247
2136,65041.13641304366
2137,114405.44996600458
2138,136357.36110728924
2139,161322.04396497252
2140,137306.87958677625
2141,142026.2369929255
2142,124044.5370138704
2143,145875.7352002662
2144,117493.955868277
2145,131677.34938289953
2146,158723.7696144093
2147,139150.56439115232
2148,131344.3451976728
2149,142558.02078090262
2150,233556.66057890668
2151,119819.78455634683
2152,190064.1288000085
2153,169071.94743318675
2154,112069.69603385478
2155,135117.86026547002
2156,259477.85106451673
2157,241063.52405012454
2158,248171.12131780147
2159,206983.21752132528
2160,171389.98919623723
2161,244564.7549948954
2162,443888.7613357025
2163,364199.2890797985
2164,237468.7828257595
2165,161844.31393052428
2166,149975.3937197238
2167,220168.83331658304
2168,198094.66940367693
2169,188490.92651613668
2170,219855.0978670004
2171,142933.26732156018
2172,147126.40778278076
2173,162328.06540945428
2174,243859.22384314882
2175,280464.03909905703
2176,324142.36384784285
2177,243859.22384314882
2178,206285.96664683556
2179,140691.22884191351
2180,211965.21084523603
2181,192862.724489568
2182,231312.1882787256
2183,198581.24072224804
2184,126920.86952994988
2185,124228.3950019603
2186,150864.7534698359
2187,164599.0272241233
2188,154997.68964096415
2189,265684.6113421149
2190,79101.69238241835
2191,79101.69238241835
2192,91716.40837554605
2193,106942.67948801474
2194,101688.0368542446
2195,114927.98210526833
2196,110972.67389118014
2197,121495.89080198831
2198,164107.09891661315
2199,170909.5272240469
2200,148872.8476822738
2201,137466.39932392872
2202,225918.5233604772
2203,157875.9181594258
2204,182850.68356100697
2205,114374.07962146486
2206,154747.067571478
2207,214229.07808728414
2208,252949.80856332352
2209,225418.07880591837
2210,127914.4813911385
2211,112684.26340971667
2212,111743.90309854069
2213,95166.32377574897
2214,131087.4244882943
2215,103377.24621349089
2216,152303.92135712886
2217,97725.98231706748
2218,70024.8697310788
2219,59699.05676556293
2220,62775.487470156746
2221,330444.6662366813
2222,255171.74045616516
2223,286257.2268505045
2224,209775.37351031613
2225,110811.6943385904
2226,184956.76861091921
2227,204289.85123852806
2228,281941.66956894787
2229,247660.3033978211
2230,151569.16634271515
2231,203255.51742547
2232,175196.63779333865
2233,182289.52217135017
2234,241503.51919476595
2235,206189.78474456075
2236,277495.7632288954
2237,366984.75420508144
2238,203522.39614752654
2239,116332.86556920968
2240,166944.21044235444
2241,159432.36771105154
2242,133286.94936048394
2243,126039.10257248598
2244,108680.8336210917
2245,115047.06083844547
2246,141218.97943419853
2247,106960.77501789683
2248,124908.71598861269
2249,131428.19931372456
2250,139650.15851454687
2251,135901.6803854478
2252,170624.33924598104
2253,151952.08031872154
2254,168287.30282646784
2255,185948.29661228115
2256,177357.5950661603
2257,195389.97010414206
2258,165045.35554779344
2259,175498.74631289698
2260,162225.6788867185
2261,193757.29901344283
2262,205657.39672949855
2263,343877.9048916058
2264,472284.1879142062
2265,192266.46579559526
2266,316831.5916828655
2267,386903.9675007582
2268,401857.9956055941
2269,151320.67844589025
2270,179208.07188667057
2271,239249.29219553948
2272,194211.2542118093
2273,165061.34546945727
2274,175371.4178634005
2275,164317.39684203395
2276,185016.75527478158
2277,182178.19572935085
2278,150687.6079355694
2279,125156.20095561202
2280,122668.01468915
2281,165445.1348202365
2282,194585.07714086364
2283,104492.35123596348
2284,105609.12027615003
2285,147931.15572729555
2286,122608.85807600564
2287,355795.46121513564
2288,280289.4531906351
2289,393471.3913365357
2290,489787.169276637
2291,331895.1052463085
2292,409076.82712227665
2293,511069.18578079704
2294,445685.5596425152
2295,496720.78311185987
2296,292344.5234104768
2297,309616.438040142
2298,317988.2218191421
2299,418455.45530968986
2300,329421.3711832859
2301,269252.53321680945
2302,251370.89192068644
2303,243463.19922679075
2304,250052.00208957712
2305,191157.2758113295
2306,186004.4388883316
2307,190896.74467303802
2308,227084.81450544295
2309,278877.0759538901
2310,208195.84910423178
2311,202261.3359811106
2312,174383.6788119877
2313,172824.32724360502
2314,169597.23485941096
2315,174578.77385130746
2316,185250.49229514867
2317,183265.66958690705
2318,172075.1992794011
2319,177016.8170855063
2320,220296.8415256247
2321,242889.40955697212
2322,185984.87866386067
2323,177844.9123380965
2324,169917.85891355414
2325,224355.73072715697
2326,166537.16047577185
2327,211887.80346885876
2328,221833.52517105543
2329,185240.58483325545
2330,173998.61221240193
2331,368484.30743026227
2332,441226.08696747763
2333,339872.73476275447
2334,251493.74189021357
2335,271691.0104723209
2336,356819.3706131164
2337,232776.46744693952
2338,287497.11089149164
2339,230387.12884919063
2340,412035.27276552597
2341,224762.29826941655
2342,239607.57548269772
2343,228093.80855722254
2344,222567.77516187573
2345,240506.16311638587
2346,216377.94208025953
2347,194483.930036917
2348,229736.9851627384
2349,179267.0593481919
2350,287563.8853381923
2351,254726.35637987312
2352,234281.30770737882
2353,224066.30670124784
2354,144374.95252195495
2355,149660.9023643433
2356,165434.54779539537
2357,203134.48529022068
2358,188351.50267378835
2359,128913.49193740518
2360,116740.52719284993
2361,142604.4142739563
2362,283939.0391865048
2363,138396.19871602656
2364,156629.4856520396
2365,219929.50982755455
2366,200358.1689119508
2367,235326.66622382487
2368,217193.94848860722
2369,234963.00090940128
2370,165068.40387943838
2371,166868.3838875353
2372,185627.4395692293
2373,285636.5186919689
2374,291650.9136875765
2375,249360.0347978912
2376,263072.68880659685
2377,378535.4828780838
2378,138642.64205485146
2379,190709.84599285413
2380,145787.44908358812
2381,157046.95350178322
2382,184789.52782075087
2383,214816.92564445751
2384,248293.24162542203
2385,155291.84236411113
2386,135089.2030494743
2387,135520.66639502803
2388,97948.76468882615
2389,128427.93662179662
2390,145755.00173396553
2391,140171.45657103046
2392,117741.74382735863
2393,159346.33033513324
2394,146685.5926249991
2395,201340.8667776975
2396,147641.67838971695
2397,218466.06995310032
2398,132203.15750145348
2399,73391.6835489088
2400,68376.20274929501
2401,112720.26367508678
2402,139109.65442541408
2403,140690.72491863705
2404,152330.88322252198
2405,162299.6005583013
2406,137026.52885972304
2407,124171.06850145222
2408,138748.38242446244
2409,126310.80794000046
2410,172440.5701714302
2411,118991.61862579668
2412,157489.90467510594
2413,126357.57908979268
2414,135156.59373411303
2415,138189.43959578153
2416,129834.41630778734
2417,132155.5580795147
2418,124717.78955418973
2419,129430.14791155873
2420,125185.82248859179
2421,153205.69089926238
2422,116227.25673110998
2423,125740.05445586286
2424,145399.96645238102
2425,206269.3641095399
2426,142893.11076102144
2427,126057.62948776655
2428,162008.4996142274
2429,120238.95912051629
2430,127981.53785487906
2431,118440.25014247866
2432,142603.71792340578
2433,147113.77371242843
2434,146843.76042979935
2435,149648.08813216758
2436,105803.9678750126
2437,109899.6020683719
2438,128977.76562694945
2439,110294.15482322259
2440,123146.95403923285
2441,95106.17433157958
2442,95687.72747915427
2443,117622.31979897547
2444,127814.58335096556
2445,79245.93728518632
2446,132261.26987231075
2447,181543.61554459462
2448,136284.07486881234
2449,99199.09484221746
2450,145676.35496093088
2451,121141.53758322437
2452,205981.26696728126
2453,95206.835488913
2454,114214.15967619559
2455,121232.50970650869
2456,131473.67954276898
2457,115315.70414283768
2458,116082.0197112031
2459,105588.96654816142
2460,134950.0826077315
2461,107479.425994185
2462,132265.49523798414
2463,116730.23012547572
2464,166329.8586778113
2465,134984.88274403304
2466,117773.25425386209
2467,142542.44932331349
2468,68875.72313624012
2469,81677.51577061166
2470,184203.4776458499
2471,210351.7947514967
2472,160356.69575196403
2473,118165.34578461415
2474,81129.9644498584
2475,225387.4007038904
2476,119560.29750234063
2477,121601.64147041435
2478,161870.24396354702
2479,105611.66287533569
2480,147745.97025072423
2481,118373.30507638739
2482,124443.20374117952
2483,114695.63805692187
2484,120628.63107929747
2485,118612.34437308274
2486,154721.19497584816
2487,174520.27282280358
2488,147623.53933978357
2489,149589.12237050425
2490,145412.2330581894
2491,100662.97997383057
2492,174859.993762245
2493,143515.45352798034
2494,168410.85012535265
2495,97278.09684310858
2496,217703.0876609225
2497,161130.24626936065
2498,117615.15782739109
2499,94565.459559107
2500,127553.6563335306
2501,144714.5028864206
2502,157397.12020949516
2503,103210.57228537799
2504,180053.2567425403
2505,217157.9605544918
2506,257101.80403294374
2507,355800.5297071409
2508,257101.80403294374
2509,218929.02989396328
2510,223136.46545404842
2511,177393.38784807344
2512,198075.89361714755
2513,219123.6438651312
2514,217927.55652114603
2515,149431.30228121905
2516,156470.34261446464
2517,143278.687261123
2518,155542.03430189256
2519,219632.52848756962
2520,199581.3052470699
2521,188276.72033233236
2522,223468.46689025054
2523,130291.35547489555
2524,140090.34347855876
2525,153016.78610033545
2526,143150.89944093404
2527,118048.51398978787
2528,133057.79578019847
2529,131396.52762798098
2530,114579.83456357794
2531,247146.60814908665
2532,231049.0462913568
2533,190514.98816882182
2534,232012.23165363361
2535,321416.0161577468
2536,232716.72554320822
2537,217166.32801657452
2538,181384.9059181666
2539,187022.55519393762
2540,178797.9132207579
2541,173216.3333926147
2542,169082.58956388966
2543,128541.64186124167
2544,134951.53692471198
2545,147175.65048718694
2546,140081.49035697096
2547,143940.42893408347
2548,153979.0801719192
2549,155556.37708058846
2550,282075.7288745216
2551,134749.5746131037
2552,122614.60193169866
2553,73100.46985290216
2554,110044.36035207984
2555,107213.1641120063
2556,111237.88999979619
2557,118573.37722212817
2558,150551.94588113445
2559,132067.9360809324
2560,136201.5953296926
2561,154485.1063139323
2562,128908.135204532
2563,149835.25487378362
2564,198888.24327481064
2565,141640.18147443573
2566,156917.14507367453
2567,140526.73982158842
2568,197326.62021419377
2569,211890.91318208445
2570,127914.4813911385
2571,188488.74697499492
2572,177321.78201942926
2573,238291.87971140613
2574,268011.10050334467
2575,122031.6529769186
2576,129181.75795313563
2577,148928.5989476151
2578,84268.64120263822
2579,66967.84218717701
2580,118587.47994780094
2581,125956.76367337542
2582,122446.43406751397
2583,287107.2711311076
2584,174883.47180266128
2585,180537.60293253322
2586,223036.6678978049
2587,209265.97132045057
2588,146307.99634092464
2589,145785.27375602562
2590,216788.52254618995
2591,199445.06014992532
2592,226285.91960317793
2593,266615.93589009374
2594,176436.30796914728
2595,203510.1457090702
2596,321491.5004853413
2597,180087.34824682475
2598,265252.01571037766
2599,336630.937246878
2600,171935.3119426301
2601,142340.3273912588
2602,85148.91778994202
2603,98352.56758811644
2604,85513.51155319637
2605,84272.49764462946
2606,146023.60806036924
2607,182851.91908483405
2608,201142.6092979179
2609,169558.84674038988
2610,109885.67406062769
2611,129912.39902064971
2612,150158.562722269
2613,131810.3246936423
2614,132472.62191152255
2615,150233.42723219073
2616,137164.79110067908
2617,181940.07198880299
2618,205775.42066195628
2619,219882.703653713
2620,181422.70637611923
2621,179157.30341463318
2622,179298.32821004718
2623,252660.11424985592
2624,294838.55510836374
2625,348728.6755793917
2626,174834.78695960518
2627,188177.074254937
2628,454959.85083301447
2629,618027.2270062439
2630,346724.85621660127
2631,469365.0395573714
2632,454420.53830538417
2633,314612.69002378086
2634,389405.3055023956
2635,160121.7146189234
2636,182456.0134472943
2637,168834.95630982265
2638,256698.64353851983
2639,190971.85137149348
2640,149317.5522024486
2641,106208.15313241971
2642,190210.2751654313
2643,99755.03420277391
2644,133261.0561289653
2645,99837.30881102811
2646,94941.6536688787
2647,103257.30596785378
2648,146053.6544170576
2649,147948.72273459952
2650,140871.9870254211
2651,145479.73939950948
2652,445489.08636061597
2653,245847.90369844396
2654,264968.1569999564
2655,367601.2853472531
2656,290989.79448105994
2657,351212.16105366265
2658,301868.77122764674
2659,300415.5250485452
2660,377697.4133419493
2661,358414.1849431527
2662,349270.038548217
2663,270033.3961388934
2664,267105.7498190682
2665,319398.17018670955
2666,284167.6754783939
2667,170392.60192428398
2668,173292.16174321115
2669,176755.85523357987
2670,274997.068582381
2671,177146.23992329976
2672,191015.72567197852
2673,207546.94026867117
2674,209878.56689548132
2675,163973.84440194463
2676,177981.1691125228
2677,200013.89931802737
2678,229098.58549885207
2679,273045.88937253674
2680,258708.60477304977
2681,423932.30664137995
2682,338059.4471307951
2683,592139.5401160073
2684,319150.3443337202
2685,347060.74747079174
2686,264444.9615787264
2687,320772.82097148115
2688,234641.15772731922
2689,210735.29870124266
2690,469622.98260385834
2691,183295.37527416585
2692,140395.9717958396
2693,203238.39043570816
2694,142487.43006510608
2695,191683.50072867048
2696,177085.8694465373
2697,186803.6582102899
2698,195806.58007731056
2699,179560.12160894275
2700,156020.84780741856
2701,146454.70335742418
2702,111102.74840992622
2703,120384.21180038346
2704,149182.60051877666
2705,118108.15143619962
2706,119911.80480300939
2707,124340.53531710722
2708,135801.4434796854
2709,112309.4924629466
2710,129999.79996026441
2711,267874.9563500621
2712,378105.05566320464
2713,165242.42827851005
2714,153286.43063264788
2715,157827.0749984264
2716,146566.70611002998
2717,168999.56041589842
2718,229477.7863069203
2719,149118.67853997802
2720,168801.29863705355
2721,135723.75355752703
2722,163523.64417322556
2723,140368.25427098054
2724,130051.2160653236
2725,132265.26094369713
2726,148077.26807289908
2727,168367.22236478305
2728,164984.7073034944
2729,154223.69636790027
2730,149652.19519812168
2731,123429.8813758919
2732,123992.3476420961
2733,160209.35923462937
2734,142567.21164143342
2735,134157.68216936014
